species,threshold,accuracy,sensitivity,specificity,tss
shepherdii,0.75,0.742771982116244,1,0.742311137653031,0.742311137653031
shepherdii,0.95,0.639344262295082,1,0.638698118841445,0.638698118841445
shepherdii,0.05,0.996720333929636,0,0.998208420424007,-0.00179157957599285
shepherdii,0.25,0.993440667859273,0,0.99492385786802,-0.00507614213197971
shepherdii,0.5,0.987477638640429,0,0.988951925948044,-0.0110480740519558
shepherdii,0.75,0.980918306499702,0.2,0.982084204240072,0.182084204240072
shepherdii,0.95,0.967203339296363,0.2,0.968348760824127,0.168348760824127
shepherdii,0.05,0.975558867362146,0.833333333333333,0.975813675724097,0.80914700905743
shepherdii,0.25,0.921609538002981,1,0.921469095252314,0.921469095252314
shepherdii,0.5,0.845901639344262,1,0.845625559868618,0.845625559868618
shepherdii,0.75,0.759165424739195,1,0.758733950432965,0.758733950432965
shepherdii,0.95,0.661997019374069,1,0.661391460137354,0.661391460137354
stenostachya,0.05,0.894300861497681,0.169811320754717,0.934592514865338,0.104403835620055
stenostachya,0.25,0.754141815772034,0.477987421383648,0.769499825113676,0.247487246497324
stenostachya,0.5,0.620278330019881,0.69811320754717,0.61594963273872,0.31406284028589
stenostachya,0.75,0.437044400265076,0.867924528301887,0.413081497026932,0.281006025328819
stenostachya,0.95,0.261431411530815,0.949685534591195,0.223154949282966,0.172840483874161
stenostachya,0.05,0.898243288034471,0.189873417721519,0.937390696047569,0.127264113769088
stenostachya,0.25,0.754723235001657,0.487341772151899,0.769499825113676,0.256841597265575
stenostachya,0.5,0.62877030162413,0.664556962025316,0.626792584819867,0.291349546845184
stenostachya,0.75,0.47663241630759,0.816455696202532,0.457852395942637,0.274308092145169
stenostachya,0.95,0.286377195889957,0.955696202531646,0.249387897866387,0.205084100398032
stenostachya,0.05,0.894632206759443,0.188679245283019,0.93389296956978,0.122572214852799
stenostachya,0.25,0.757786613651425,0.553459119496855,0.769150052465897,0.322609171962753
stenostachya,0.5,0.61663353214049,0.742138364779874,0.609653725078699,0.351792089858573
stenostachya,0.75,0.42909211398277,0.905660377358491,0.402588317593564,0.308248694952055
stenostachya,0.95,0.241882041086812,0.993710691823899,0.200069954529556,0.193780646353455
suberosa,0.05,0.999702999703,0,1,0
suberosa,0.25,0.999702999703,0,1,0
suberosa,0.5,0.999702999703,0,1,0
suberosa,0.75,0.999702999703,0,1,0
suberosa,0.95,0.999702999703,0,1,0
suberosa,0.05,0.998811998811999,1,0.998811645870469,0.998811645870469
suberosa,0.25,0.998514998514998,1,0.998514557338087,0.998514557338087
suberosa,0.5,0.997326997326997,1,0.997326203208556,0.997326203208556
suberosa,0.75,0.996138996138996,1,0.996137849079026,0.996137849079026
suberosa,0.95,0.995544995544996,1,0.99554367201426,0.99554367201426
suberosa,0.05,0.999405999405999,1,0.999405822935235,0.999405822935235
suberosa,0.25,0.998217998217998,1,0.998217468805704,0.998217468805704
suberosa,0.5,0.996732996732997,1,0.996732026143791,0.996732026143791
suberosa,0.75,0.996435996435996,1,0.996434937611408,0.996434937611408
suberosa,0.95,0.995544995544996,1,0.99554367201426,0.99554367201426
tiliifolia,0.05,0.958196476560167,0.444444444444444,0.959580838323353,0.404025282767798
tiliifolia,0.25,0.897879964168408,0.666666666666667,0.898502994011976,0.565169660678643
tiliifolia,0.5,0.837862048372649,0.777777777777778,0.838023952095808,0.615801729873586
tiliifolia,0.75,0.756942370856972,0.888888888888889,0.756586826347305,0.645475715236194
tiliifolia,0.95,0.661391460137354,0.888888888888889,0.660778443113772,0.549667332002661
tiliifolia,0.05,0.979402985074627,0.2,0.981736526946108,0.181736526946108
tiliifolia,0.25,0.909253731343284,0.5,0.910479041916168,0.410479041916168
tiliifolia,0.5,0.832835820895522,0.7,0.833233532934132,0.533233532934132
tiliifolia,0.75,0.737611940298508,0.7,0.737724550898204,0.437724550898204
tiliifolia,0.95,0.62955223880597,0.9,0.62874251497006,0.52874251497006
tiliifolia,0.05,0.981487011048074,0.111111111111111,0.983832335329341,0.0949434464404524
tiliifolia,0.25,0.942968050164228,0.333333333333333,0.944610778443114,0.277944111776447
tiliifolia,0.5,0.848611525828606,0.666666666666667,0.849101796407186,0.515768463073852
tiliifolia,0.75,0.755150791280979,0.888888888888889,0.754790419161677,0.643679308050566
tiliifolia,0.95,0.668856375037325,1,0.667964071856287,0.667964071856287
valtheri,0.05,0.955971049457177,0.19047619047619,0.960849772382398,0.151325962858588
valtheri,0.25,0.867310012062726,0.619047619047619,0.868892261001517,0.487939880049136
valtheri,0.5,0.78437876960193,0.761904761904762,0.784522003034901,0.546426764939663
valtheri,0.75,0.711399276236429,0.904761904761905,0.710166919575114,0.614928824337019
valtheri,0.95,0.595295536791315,0.904761904761905,0.593323216995448,0.498085121757352
valtheri,0.05,0.948145914983419,0.181818181818182,0.953262518968134,0.135080700786315
valtheri,0.25,0.844739222188725,0.772727272727273,0.845220030349014,0.617947303076286
valtheri,0.5,0.753391618932771,0.954545454545455,0.752048558421851,0.706594012967306
valtheri,0.75,0.644256858607175,1,0.641881638846737,0.641881638846737
valtheri,0.95,0.521254145312029,1,0.518057663125948,0.518057663125948
valtheri,0.05,0.955367913148372,0.333333333333333,0.959332321699545,0.292665655032878
valtheri,0.25,0.866103739445115,0.666666666666667,0.867374810318665,0.534041476985331
valtheri,0.5,0.799155609167672,0.904761904761905,0.798482549317147,0.703244454079052
valtheri,0.75,0.711700844390832,0.904761904761905,0.710470409711684,0.615232314473589
valtheri,0.95,0.58745476477684,0.952380952380952,0.585128983308043,0.537509935688995
willdenowii,0.05,0.990762812872467,0,0.991945107398568,-0.008054892601432
willdenowii,0.25,0.958283671036949,0,0.959427207637232,-0.0405727923627685
willdenowii,0.5,0.914481525625745,0.25,0.91527446300716,0.16527446300716
willdenowii,0.75,0.862634088200238,0.25,0.863365155131265,0.113365155131265
willdenowii,0.95,0.785458879618594,0.5,0.785799522673031,0.285799522673031
willdenowii,0.05,0.986297289246351,0.2,0.987470167064439,0.187470167064439
willdenowii,0.25,0.926720285969616,0.8,0.926909307875895,0.726909307875895
willdenowii,0.5,0.862675007447125,0.8,0.862768496420048,0.662768496420048
willdenowii,0.75,0.792672028596962,1,0.79236276849642,0.79236276849642
willdenowii,0.95,0.709562109025916,1,0.709128878281623,0.709128878281623
willdenowii,0.05,0.971394517282479,0.25,0.972255369928401,0.222255369928401
willdenowii,0.25,0.902264600715137,1,0.902147971360382,0.902147971360382
willdenowii,0.5,0.82777115613826,1,0.827565632458234,0.827565632458234
willdenowii,0.75,0.75238379022646,1,0.75208830548926,0.75208830548926
willdenowii,0.95,0.642133492252682,1,0.641706443914081,0.641706443914081
